"LEAD_REFERENCE_NUMBER","CAMPAIGN_CODE","CIF","MARKETING_MESSAGE_LINE1","MARKETING_MESSAGE_LINE2","MARKETING_MESSAGE_LINE3","MARKETING_MESSAGE_LINE4","MARKETING_MESSAGE_LINE5","MARKETING_MESSAGE_LINE6","BRANCH_CODE","PERSONALIZED_MESSAGE","PRODUCT_OFFER","PROVINCE_CODE","REGION","CAMPAIGN_TYPE","LEAD_STATUS_CODE","OWNER_EMPLOYEE_ID","REFER_NAME","RESPONSE_DATE_TIME","RESPONSE_CODE"
"LMMT004021472","","4009975","","","","","","","326","","MTFXXXX","","50101","","1","000197764","","2018-02-15T17:03:03Z",""
"LMPA004021549","","482288","","","","","","","55","","PACXXXX","","60201","","1","000370981","","2018-02-15T17:12:55Z",""
"LMSV004014540","","8114889","","","","","","","530","","SVGXXXX","","60403","","1","000127365","","2018-02-12T19:18:08Z",""
"LMSV004014553","","9760405","","","","","","","530","","SVGXXXX","","60403","","1","000127365","","2018-02-12T19:24:05Z",""
"LMPL004021774","","9083074","","","","","","","96","","PLNSCHN","","60201","","1","000158444","","2018-02-15T17:34:04Z",""
"LMSV003990330","","16737167","","","","","","","518","","SVGATMX","","50101","","1","000310284","","2018-01-20T16:23:46Z",""
"LMSM003990349","","11833454","","","","","","","221","","SMESXXX","","60403","","2","000187609","","2018-01-20T17:11:32Z",""
"LMKM004019643","","9627392","","","","","","","55","","KMAXXXX","","60201","","1","000264002","","2018-02-15T09:37:34Z",""
"LMMM004022964","","4189152","","","","","","","111","","MMAXSVG","","60201","","1","000050617","","2018-02-16T10:38:44Z",""
"LMSV004023082","","19914636","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-02-16T11:36:14Z",""
"LMSV004018216","","20508176","","","","","","","233","","SVGXXXX","","60201","","1","000184275","","2018-02-14T16:02:30Z",""
"LMVD004019687","","17464748","","","","","","","55","","VDBXXXX","","60201","","1","000264002","","2018-02-15T09:43:00Z",""
"LMMT004017792","","3796734","","","","","","","411","โยกกองทุน","MTFBOND","","60403","","1","011084274","","2018-02-14T13:18:55Z",""
"LMSV004107855","","4246569","","","","","","","349","","SVGXXXX","","60201","","1","000150607","","2018-04-19T17:20:22Z",""
"LMSV004107934","","13677275","","","","","","","264","","SVGXXXX","","50101","","1","000295998","","2018-04-19T17:33:14Z",""
"LMTD004019741","","5230098","","","","","","","411","fix ครบ 3 ลบ","TDT09MX","","60403","","1","011084274","","2018-02-15T09:58:42Z",""
"LMEL004020266","","16728976","","","","","","","792","","ELTKOLN","","60201","","1","011148996","","2018-02-15T12:19:03Z",""
"LMKM004020281","","17488086","","","","","","","792","","KMAXXXX","","60201","","1","011148996","","2018-02-15T12:22:26Z",""
"LMSV004014134","","18827656","","","","","","","411","","SVGXXXX","","60403","","1","011084274","","2018-02-12T17:27:40Z",""
"LMSV004014345","","14681662","","","","","","","264","","SVGXXXX","","50101","","1","011014222","","2018-02-12T18:02:05Z",""
"LMPA004020522","","15126324","","","","","","","378","","PACXXXX","","50101","","1","000336537","","2018-02-15T13:34:17Z",""
"LMSM004015279","","18506464","","","","","","","592","","SMSXXXX","","60201","","1","000228809","","2018-02-13T12:32:28Z",""
"LMMM004018823","","15013663","","","","","","","322","","MMAXSVG","","60201","","1","000172551","","2018-02-14T17:33:48Z",""
"LMSV004020681","","18287447","","","","","","","322","","SVGXXXX","","60201","","1","000133850","","2018-02-15T14:27:56Z",""
"LMSV004020808","","12036241","","","","","","","530","","SVGXXXX","","60403","","1","000319251","","2018-02-15T14:59:09Z",""
"LMSV004018978","","4034924","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-02-14T17:53:54Z",""
"LMSM004019044","","11547892","","","","","","","96","","SMSXXXX","","60201","","1","000108746","","2018-02-14T18:05:40Z",""
"LMKM004015868","","187209","","","","","","","719","","KMAXXXX","","60201","","1","000145383","","2018-02-13T15:51:18Z",""
"LMEL004015883","","5699885","","","","","","","299","","ELTKOLN","","50101","","1","000346247","","2018-02-13T15:53:49Z",""
"LMSV004019888","","8631091","","","","","","","149","","SVGXXXX","","60201","","1","011154648","","2018-02-15T10:43:50Z",""
"LMSV004019914","","4125414","","","","","","","96","","SVGXXXX","","60201","","1","000090779","","2018-02-15T10:49:45Z",""
"LMSV004019932","","4258773","","","","","","","96","","SVGXXXX","","60201","","1","000090779","","2018-02-15T10:56:27Z",""
"LMKC004016417","","4127771","","","","","","","50","","KCCXXXX","","60201","","1","000184879","","2018-02-13T17:21:39Z",""
"LMEL004020204","","14209787","","","","","","","792","","ELTKOLN","","60201","","1","011148996","","2018-02-15T11:59:45Z",""
"LMSV004020210","","14278754","","","","","","","792","","SVGXXXX","","60201","","1","011148996","","2018-02-15T12:00:35Z",""
"LMEL004020225","","14725357","","","","","","","792","","ELTKOLN","","60201","","1","011148996","","2018-02-15T12:03:43Z",""
"LMMM004022456","","12955225","","","","","","","530","","MMAXSVG","","60403","","1","000282491","","2018-02-15T20:07:16Z",""
"LMSV004032411","","5591689","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-02-22T16:13:47Z",""
"LMSV004032422","","589703","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-02-22T16:16:01Z",""
"LMPA004032497","","502134","","","","","","","367","","PAPMPLS","","60403","","1","000085886","","2018-02-22T16:35:43Z",""
"LMSV004017046","","9244574","","","","","","","592","","SVGXXXX","","60201","","1","000194449","","2018-02-14T08:17:24Z",""
"LMSV004020355","","1099286","","","","","","","299","","SVGXXXX","","50101","","1","000111062","","2018-02-15T12:38:34Z",""
"LMMM004043157","","8343077","","","","","","","96","","MMAXSVG","","60201","","1","000230409","","2018-03-05T13:23:01Z",""
"LMSM004043159","","21699395","","","","","","","318","","SMSXXXX","","60403","","1","011017753","","2018-03-05T13:23:27Z",""
"LMSM004043161","","21759482","","","","","","","318","","SMSXXXX","","60403","","1","011017753","","2018-03-05T13:24:01Z",""
"LMEL004032763","","877310","","","","","","","373","","ELTKOLN","","50101","","1","011107265","","2018-02-22T17:36:56Z",""
"LMSV004024296","","18675916","","","","","","","55","","SVGXXXX","","60201","","1","000230383","","2018-02-16T17:07:33Z",""
"LMSV004024346","","21149584","","","","","","","55","","SVGXXXX","","60201","","1","000230383","","2018-02-16T17:14:21Z",""
"LMPA004017149","","18515501","","","","","","","111","","PACXXXX","","60201","","1","000319350","","2018-02-14T09:21:51Z",""
"LMMT004017151","","5252965","","","","","","","411","","MTFBOND","","60403","","1","011084274","","2018-02-14T09:22:13Z",""
"LMIV004017159","","769013","","","","","","","411","หุ้นกู้ 5 แสนจะครบ","IVMDBTR","","60403","","1","011084274","","2018-02-14T09:24:28Z",""
"LMEL004021228","","8542044","","","","","","","96","","ELTKOLN","","60201","","1","000158444","","2018-02-15T16:29:12Z",""
"LMEN004033224","","497109","","","","","","","220","","ENDXXXX","","60403","","1","000378190","","2018-02-23T08:49:44Z",""
"LMMM004017175","","4245155","","","","","","","349","","MMAXSVG","","60201","","1","011180130","","2018-02-14T09:31:10Z",""
"LMEL004020152","","9826931","","","","","","","792","","ELTKOLN","","60201","","1","011148996","","2018-02-15T11:49:35Z",""
"LMKM004020288","","17658396","","","","","","","792","","KMAXXXX","","60201","","1","011148996","","2018-02-15T12:23:20Z",""
"LMSV004021462","","4037377","","","","","","","326","","SVGXXXX","","50101","","1","000197764","","2018-02-15T17:01:29Z",""
"LMPL004027234","","19892739","","","","","","","688","","PLNXXXX","","50101","","2","000273011","","2018-04-17T11:04:40Z",""
"LMMT004027588","","17663389","","","","","","","652","","MTFXXXX","","60403","","1","000329722","","2018-02-19T20:19:13Z",""
"LMSV004027596","","19091754","","","","","","","652","","SVGXXXX","","60403","","1","000329722","","2018-02-19T20:28:03Z",""
"LMSV004028812","","3750936","","","","","","","518","","SVGATMX","","50101","","1","000310284","","2018-02-20T16:40:19Z",""
"LMSV004020969","","17775421","","","","","","","407","","SVGXXXX","","60201","","1","000262881","","2018-02-15T15:28:17Z",""
"LMKM004020323","","408334","","","","","","","792","","KMAXXXX","","60201","","1","011148996","","2018-02-15T12:29:25Z",""
"LMPA004021558","","590510","","","","","","","55","","PACXXXX","","60201","","1","000370981","","2018-02-15T17:13:56Z",""
"LMSV004024499","","7559866","","","","","","","111","","SVGXXXX","","60201","","1","000050617","","2018-02-16T17:37:53Z",""
"LMEL004029048","","15199320","","","","","","","96","","ELTKOLN","","60201","","1","000158444","","2018-02-20T17:29:30Z",""
"LMVD004029611","","3772254","","","","","","","55","","VDBXXXX","","60201","","1","000150896","","2018-02-21T09:12:38Z",""
"LMSV004020608","","17366498","","","","","","","111","","SVGXXXX","","60201","","1","000319350","","2018-02-15T14:06:21Z",""
"LMSV004020651","","6640184","","","","","","","322","","SVGXXXX","","60201","","1","000133850","","2018-02-15T14:20:51Z",""
"LMSM004020691","","18936047","","","","","","","96","","SMSXXXX","","60201","","1","000108746","","2018-02-15T14:30:48Z",""
"LMSV004021758","","3246483","","","","","","","378","","SVGXXXX","","50101","","1","000155184","","2018-02-15T17:32:52Z",""
"LMKM004108278","","8098168","","","","","","","711","","KMAXXXX","","50101","","1","011113545","","2018-04-19T18:43:34Z",""
"LMMM004108294","","12228183","","","","","","","711","","MMAXSVG","","50101","","1","000234963","","2018-04-19T18:45:53Z",""
"LMVD004108312","","4257926","","","","","","","55","","VDBXXXX","","60201","","1","000230383","","2018-04-19T18:53:11Z",""
"LMSV004028613","","5393623","","","","","","","367","","SVGATMX","","60403","","1","000085886","","2018-02-20T15:21:48Z",""
"LMSV004028751","","16209646","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-02-20T16:19:11Z",""
"LMSM004015839","","19234238","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-02-13T15:41:48Z",""
"LMMM004015926","","5028925","","","","","","","518","","MMAXSVG","","50101","","1","000335463","","2018-02-13T16:01:40Z",""
"LMSM004023571","","10120276","","","","","","","378","","SMESXXX","","50101","","2","000122234","","2018-02-16T14:17:17Z",""
"LMMT004108316","","14873578","","","","","","","711","","MTFXXXX","","50101","","1","000234963","","2018-04-19T18:56:06Z",""
"LMSV004028777","","6213871","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-02-20T16:28:07Z",""
"LMSV004028784","","10171409","","","","","","","299","","SVGXXXX","","50101","","1","000312231","","2018-02-20T16:29:52Z",""
"LMPR004028873","","7178692","","","","","","","349","","PROMPTX","","60201","","1","011180130","","2018-02-20T16:56:29Z",""
"LMPA004028880","","19862392","","","","","","","358","","PACXXXX","","60403","","1","000181842","","2018-02-20T16:57:41Z",""
"LMMM004028972","","10555441","","","","","","","358","","MMAXSVG","","60403","","1","000181842","","2018-02-20T17:11:55Z",""
"LMSV004018260","","15992780","","","","","","","140","","SVGXXXX","","60403","","1","000325233","","2018-02-14T16:13:40Z",""
"LMSV004021002","","8963927","","","","","","","185","","SVGXXXX","","50101","","1","011109410","","2018-02-15T15:34:35Z",""
"LMSM004023623","","7781207","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-02-16T14:27:30Z",""
"LMSV004025595","","651752","","","","","","","319","","SVGXXXX","","60403","","1","000199083","","2018-02-18T10:27:59Z",""
"LMSM004025598","","10033618","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-02-18T10:41:01Z",""
"LMSM004025601","","18329117","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-02-18T10:43:14Z",""
"LMSM004025607","","3745060","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-02-18T10:52:27Z",""
"LMSM004025621","","7552276","","","","","","","299","","SMSXXXX","","50101","","1","000346247","","2018-02-18T11:00:28Z",""
"LMEL004029016","","14143495","","","","","","","96","","ELTKOLN","","60201","","1","000158444","","2018-02-20T17:20:38Z",""
"LMSV004029125","","4276011","","","","","","","407","","SVGXXXX","","60201","","1","000403097","","2018-02-20T17:41:00Z",""
"LMSV004029126","","4280551","","","","","","","333","","SVGXXXX","","50101","","1","011055555","","2018-02-20T17:41:05Z",""
"LMSV004014738","","4226427","","","","","","","349","","SVGXXXX","","60201","","1","000262725","","2018-02-13T09:12:41Z",""
"LMSM004025684","","12856646","","","","","","","299","","SMSXXXX","","50101","","1","000312231","","2018-02-18T12:00:54Z",""
"LMSM004025686","","17880314","","","","","","","299","","SMSXXXX","","50101","","1","000312231","","2018-02-18T12:02:07Z",""
"LMSV004019267","","6828606","","","","","","","55","","SVGXXXX","","60201","","1","000230383","","2018-02-14T18:47:25Z",""
"LMPA004108712","","984656","","","","","","","322","","PACXXXX","","60201","","1","000172551","","2018-04-20T10:22:09Z",""
"LMSV004016313","","18306641","","","","","","","530","","SVGXXXX","","60403","","1","000127365","","2018-02-13T17:03:14Z",""
"LMSV004023943","","437692","","","","","","","50","","SVGXXXX","","60201","","1","000126383","","2018-02-16T16:11:39Z",""
"LMEN004024385","","994036","","","","","","","55","","ENDXXXX","","60201","","1","000230383","","2018-02-16T17:21:23Z",""
"LMVD004024408","","4267540","","","","","","","55","","VDBXXXX","","60201","","1","000230383","","2018-02-16T17:24:42Z",""
"LMSV004026297","","12014061","","","","","","","140","","SVGXXXX","","60403","","1","000337519","","2018-02-19T11:40:54Z",""
"LMKM004108371","","21653007","","","","","","","530","","KMAXXXX","","60403","","1","000282491","","2018-04-19T20:06:58Z",""
"LMCR004016209","","4204085","","","","","","","322","","CRLCR4C","","60201","","1","000388231","","2018-02-13T16:44:34Z",""
"LMPA004016223","","10491894","","","","","","","50","","PACXXXX","","60201","","1","000184879","","2018-02-13T16:46:46Z",""
"LMPA004016233","","11013327","","","","","","","50","","PACXXXX","","60201","","1","000184879","","2018-02-13T16:47:58Z",""
"LMMT004022755","","16397434","","","","","","","367","","MTFXXXX","","60403","","1","000090274","","2018-02-16T09:38:15Z",""
"LMAY004019283","","14457863","","","","","","","55","","AYFDLMF","","60201","","1","000230383","","2018-02-14T18:53:22Z",""
"LMKM004016597","","14981045","","","","","","","322","","KMAXXXX","","60201","","1","000400580","","2018-02-13T17:51:35Z",""
"LMKC004108946","","15969174","","","","","","","530","","KCCVSPT","","60403","","1","000282491","","2018-04-20T12:12:14Z",""
"LMSV004022840","","10505700","","","","","","","220","","SVGXXXX","","60403","","1","000182758","","2018-02-16T09:56:15Z",""
"LMSV004022872","","18462309","","","","","","","220","","SVGXXXX","","60403","","1","000182758","","2018-02-16T10:05:51Z",""
"LMSV004030700","","15486320","","","","","","","392","","SVGXXXX","","60403","","1","011039310","","2018-02-21T16:51:46Z",""
"LMPA004028139","","13667410","","","","","","","799","","PACXXXX","","60403","","1","000191320","","2018-02-20T11:57:13Z",""
"LMEL004030932","","8610287","","","","","","","96","","ELTKOLN","","60201","","1","000158444","","2018-02-21T17:45:07Z",""
"LMPL004016863","","11020353","","","","","","","349","","PLNXXXX","","60201","","1","000262725","","2018-02-13T19:07:41Z",""
"LMMM004023042","","6714507","","","","","","","378","","MMAXSVG","","50101","","1","011012143","","2018-02-16T11:23:10Z",""
"LMSV004031328","","10325271","","","","","","","55","","SVGXXXX","","60201","","1","000230383","","2018-02-22T08:51:53Z",""
"LMMT004031492","","17948149","","","","","","","719","","MTFBOND","","60201","","1","000145383","","2018-02-22T09:56:41Z",""
"LMAY004015556","","3939715","","","","","","","411","ลงทุน KF-CISINCOMKF-AFIXโทรอัพเดทข้อมูล","AYFDYNA","","60403","","1","011084274","","2018-02-13T14:11:00Z",""
"LMSV004015558","","8205769","","","","","","","592","","SVGXXXX","","60201","","1","000194449","","2018-02-13T14:11:24Z",""
"LMSV004021993","","1028023","","","","","","","378","","SVGXXXX","","50101","","1","011204146","","2018-02-15T17:55:36Z",""
"LMEL004022041","","7581263","","","","","","","378","","ELTKOLN","","50101","","1","011204146","","2018-02-15T18:01:15Z",""
"LMPA004022116","","18267493","","","","","","","55","","PACXXXX","","60201","","1","000370981","","2018-02-15T18:08:08Z",""
"LMMM004024350","","9947430","","","","","","","349","","MMAXSVG","","60201","","1","011180130","","2018-02-16T17:14:45Z",""
